disp_id,client_id,account_id,type
D00003600,3600,A00002981,Owner
D00003601,3601,A00002982,Owner
D00003602,3602,A00002982,User
D00003603,3603,A00002983,Owner
D00003605,3605,A00002985,Owner
D00003606,3606,A00002986,Owner
D00003607,3607,A00002987,Owner
D00003608,3608,A00002988,Owner
D00003609,3609,A00002988,User
D00003610,3610,A00002989,Owner
D00003611,3611,A00002990,Owner
D00003612,3612,A00002991,Owner
D00003613,3613,A00002991,User
D00003614,3614,A00002992,Owner
D00003615,3615,A00002993,Owner
D00003616,3616,A00002994,Owner
D00003617,3617,A00002995,Owner
D00003618,3618,A00002996,Owner
D00003619,3619,A00002997,Owner
D00003620,3620,A00002998,Owner
D00003621,3621,A00002999,Owner
D00003622,3622,A00002999,User
D00003623,3623,A00003000,Owner
D00003624,3624,A00003001,Owner
D00003627,3627,A00003003,Owner
D00003628,3628,A00003004,Owner
D00003629,3629,A00003005,Owner
D00003630,3630,A00003006,Owner
D00003631,3631,A00003006,User
D00003632,3632,A00003007,Owner
D00003633,3633,A00003008,Owner
D00003634,3634,A00003009,Owner
D00003635,3635,A00003009,User
D00003636,3636,A00003010,Owner
D00003637,3637,A00003011,Owner
D00003638,3638,A00003012,Owner
D00003639,3639,A00003013,Owner
D00003640,3640,A00003014,Owner
D00003641,3641,A00003014,User
D00003642,3642,A00003015,Owner
D00003643,3643,A00003016,Owner
D00003644,3644,A00003017,Owner
D00003645,3645,A00003018,Owner
D00003646,3646,A00003019,Owner
D00003647,3647,A00003019,User
D00003648,3648,A00003020,Owner
D00003649,3649,A00003021,Owner
D00003650,3650,A00003022,Owner
D00003651,3651,A00003023,Owner
D00003652,3652,A00003024,Owner
D00003653,3653,A00003024,User
D00003654,3654,A00003025,Owner
D00003655,3655,A00003026,Owner
D00003656,3656,A00003027,Owner
D00003657,3657,A00003027,User
D00003658,3658,A00003028,Owner
D00003659,3659,A00003029,Owner
D00003660,3660,A00003030,Owner
D00003661,3661,A00003031,Owner
D00003662,3662,A00003032,Owner
D00003663,3663,A00003033,Owner
D00003664,3664,A00003033,User
D00003667,3667,A00003035,Owner
D00003668,3668,A00003035,User
D00003669,3669,A00003036,Owner
D00003670,3670,A00003037,Owner
D00003671,3671,A00003038,Owner
D00003672,3672,A00003038,User
D00003673,3673,A00003039,Owner
D00003674,3674,A00003040,Owner
D00003675,3675,A00003041,Owner
D00003676,3676,A00003042,Owner
D00003677,3677,A00003042,User
D00003678,3678,A00003043,Owner
D00003679,3679,A00003044,Owner
D00003680,3680,A00003044,User
D00003681,3681,A00003045,Owner
D00003682,3682,A00003045,User
D00003683,3683,A00003046,Owner
D00003684,3684,A00003047,Owner
D00003685,3685,A00003048,Owner
D00003686,3686,A00003049,Owner
D00003687,3687,A00003050,Owner
D00003688,3688,A00003050,User
D00003689,3689,A00003051,Owner
D00003690,3690,A00003052,Owner
D00003691,3691,A00003053,Owner
D00003693,3693,A00003055,Owner
D00003694,3694,A00003055,User
D00003695,3695,A00003056,Owner
D00003696,3696,A00003056,User
D00003697,3697,A00003057,Owner
D00003698,3698,A00003058,Owner
D00003699,3699,A00003059,Owner
D00003700,3700,A00003059,User
D00003701,3701,A00003060,Owner
D00003702,3702,A00003061,Owner
D00003703,3703,A00003062,Owner
D00003704,3704,A00003063,Owner
D00003705,3705,A00003064,Owner
D00003707,3707,A00003066,Owner
D00003708,3708,A00003067,Owner
D00003709,3709,A00003067,User
D00003710,3710,A00003068,Owner
D00003711,3711,A00003069,Owner
D00003712,3712,A00003070,Owner
D00003713,3713,A00003071,Owner
D00003714,3714,A00003072,Owner
D00003716,3716,A00003074,Owner
D00003717,3717,A00003075,Owner
D00003718,3718,A00003075,User
D00003719,3719,A00003076,Owner
D00003720,3720,A00003076,User
D00003721,3721,A00003077,Owner
D00003722,3722,A00003078,Owner
D00003723,3723,A00003079,Owner
D00003724,3724,A00003080,Owner
D00003727,3727,A00003082,Owner
D00003728,3728,A00003083,Owner
D00003729,3729,A00003083,User
D00003730,3730,A00003084,Owner
D00003732,3732,A00003085,Owner
D00003733,3733,A00003086,Owner
D00003734,3734,A00003087,Owner
D00003735,3735,A00003088,Owner
D00003736,3736,A00003088,User
D00003737,3737,A00003089,Owner
D00003738,3738,A00003090,Owner
D00003739,3739,A00003091,Owner
D00003740,3740,A00003092,Owner
D00003741,3741,A00003093,Owner
D00003742,3742,A00003094,Owner
D00003743,3743,A00003094,User
D00003745,3745,A00003096,Owner
D00003746,3746,A00003097,Owner
D00003747,3747,A00003098,Owner
D00003748,3748,A00003099,Owner
D00003749,3749,A00003100,Owner
D00003750,3750,A00003101,Owner
D00003751,3751,A00003102,Owner
D00003752,3752,A00003102,User
D00003753,3753,A00003103,Owner
D00003754,3754,A00003104,Owner
D00003755,3755,A00003105,Owner
D00003756,3756,A00003106,Owner
D00003757,3757,A00003107,Owner
D00003758,3758,A00003108,Owner
D00003759,3759,A00003108,User
D00003760,3760,A00003109,Owner
D00003761,3761,A00003110,Owner
D00003762,3762,A00003111,Owner
D00003763,3763,A00003112,Owner
D00003764,3764,A00003112,User
D00003765,3765,A00003113,Owner
D00003766,3766,A00003114,Owner
D00003767,3767,A00003115,Owner
D00003768,3768,A00003115,User
D00003769,3769,A00003116,Owner
D00003770,3770,A00003117,Owner
D00003771,3771,A00003118,Owner
D00003772,3772,A00003118,User
D00003773,3773,A00003119,Owner
D00003774,3774,A00003120,Owner
D00003775,3775,A00003121,Owner
D00003776,3776,A00003122,Owner
D00003777,3777,A00003122,User
D00003779,3779,A00003124,Owner
D00003780,3780,A00003125,Owner
D00003781,3781,A00003126,Owner
D00003782,3782,A00003127,Owner
D00003783,3783,A00003128,Owner
D00003784,3784,A00003128,User
D00003785,3785,A00003129,Owner
D00003786,3786,A00003130,Owner
D00003787,3787,A00003131,Owner
D00003788,3788,A00003132,Owner
D00003789,3789,A00003133,Owner
D00003790,3790,A00003134,Owner
D00003791,3791,A00003135,Owner
D00003792,3792,A00003136,Owner
D00003793,3793,A00003137,Owner
D00003794,3794,A00003138,Owner
D00003795,3795,A00003139,Owner
D00003796,3796,A00003140,Owner
D00003797,3797,A00003140,User
D00003798,3798,A00003141,Owner
D00003799,3799,A00003142,Owner
D00003800,3800,A00003143,Owner
D00003801,3801,A00003143,User
D00003802,3802,A00003144,Owner
D00003803,3803,A00003145,Owner
D00003804,3804,A00003145,User
D00003805,3805,A00003146,Owner
D00003806,3806,A00003147,Owner
D00003807,3807,A00003148,Owner
D00003808,3808,A00003149,Owner
D00003811,3811,A00003151,Owner
D00003812,3812,A00003152,Owner
D00003813,3813,A00003153,Owner
D00003814,3814,A00003154,Owner
D00003815,3815,A00003155,Owner
D00003816,3816,A00003156,Owner
D00003817,3817,A00003157,Owner
D00003818,3818,A00003158,Owner
D00003819,3819,A00003158,User
D00003821,3821,A00003160,Owner
D00003822,3822,A00003161,Owner
D00003823,3823,A00003162,Owner
D00003824,3824,A00003163,Owner
D00003825,3825,A00003163,User
D00003826,3826,A00003164,Owner
D00003827,3827,A00003164,User
D00003829,3829,A00003166,Owner
D00003830,3830,A00003167,Owner
D00003831,3831,A00003168,Owner
D00003832,3832,A00003168,User
D00003833,3833,A00003169,Owner
D00003834,3834,A00003170,Owner
D00003835,3835,A00003171,Owner
D00003836,3836,A00003172,Owner
D00003837,3837,A00003173,Owner
D00003838,3838,A00003174,Owner
D00003839,3839,A00003174,User
D00003840,3840,A00003175,Owner
D00003841,3841,A00003176,Owner
D00003842,3842,A00003177,Owner
D00003843,3843,A00003178,Owner
D00003844,3844,A00003179,Owner
D00003845,3845,A00003180,Owner
D00003846,3846,A00003181,Owner
D00003847,3847,A00003182,Owner
D00003848,3848,A00003183,Owner
D00003849,3849,A00003184,Owner
D00003850,3850,A00003185,Owner
D00003851,3851,A00003185,User
D00003852,3852,A00003186,Owner
D00003853,3853,A00003187,Owner
D00003854,3854,A00003188,Owner
D00003855,3855,A00003189,Owner
D00003856,3856,A00003190,Owner
D00003857,3857,A00003191,Owner
D00003858,3858,A00003192,Owner
D00003859,3859,A00003192,User
D00003860,3860,A00003193,Owner
D00003861,3861,A00003194,Owner
D00003862,3862,A00003195,Owner
D00003863,3863,A00003196,Owner
D00003864,3864,A00003196,User
D00003865,3865,A00003197,Owner
D00003866,3866,A00003197,User
D00003868,3868,A00003199,Owner
D00003869,3869,A00003200,Owner
D00003870,3870,A00003201,Owner
D00003871,3871,A00003201,User
D00003872,3872,A00003202,Owner
D00003873,3873,A00003203,Owner
D00003874,3874,A00003204,Owner
D00003875,3875,A00003205,Owner
D00003876,3876,A00003205,User
D00003877,3877,A00003206,Owner
D00003880,3880,A00003208,Owner
D00003881,3881,A00003209,Owner
D00003882,3882,A00003209,User
D00003883,3883,A00003210,Owner
D00003884,3884,A00003211,Owner
D00003885,3885,A00003212,Owner
D00003886,3886,A00003213,Owner
D00003887,3887,A00003214,Owner
D00003888,3888,A00003214,User
D00003890,3890,A00003216,Owner
D00003891,3891,A00003217,Owner
D00003892,3892,A00003218,Owner
D00003893,3893,A00003219,Owner
D00003894,3894,A00003220,Owner
D00003895,3895,A00003220,User
D00003896,3896,A00003221,Owner
D00003897,3897,A00003222,Owner
D00003898,3898,A00003223,Owner
D00003899,3899,A00003224,Owner
D00003900,3900,A00003225,Owner
D00003901,3901,A00003225,User
D00003902,3902,A00003226,Owner
D00003903,3903,A00003227,Owner
D00003904,3904,A00003228,Owner
D00003905,3905,A00003228,User
D00003906,3906,A00003229,Owner
D00003907,3907,A00003230,Owner
D00003908,3908,A00003231,Owner
D00003909,3909,A00003231,User
D00003910,3910,A00003232,Owner
D00003911,3911,A00003233,Owner
D00003912,3912,A00003234,Owner
D00003913,3913,A00003235,Owner
D00003914,3914,A00003236,Owner
D00003915,3915,A00003237,Owner
D00003916,3916,A00003238,Owner
D00003917,3917,A00003238,User
D00003918,3918,A00003239,Owner
D00003919,3919,A00003240,Owner
D00003920,3920,A00003241,Owner
D00003921,3921,A00003242,Owner
D00003922,3922,A00003243,Owner
D00003923,3923,A00003243,User
D00003924,3924,A00003244,Owner
D00003925,3925,A00003245,Owner
D00003926,3926,A00003246,Owner
D00003927,3927,A00003247,Owner
D00003928,3928,A00003248,Owner
D00003929,3929,A00003249,Owner
D00003930,3930,A00003250,Owner
D00003931,3931,A00003250,User
D00003932,3932,A00003251,Owner
D00003933,3933,A00003251,User
D00003934,3934,A00003252,Owner
D00003935,3935,A00003253,Owner
D00003936,3936,A00003254,Owner
D00003937,3937,A00003254,User
D00003938,3938,A00003255,Owner
D00003939,3939,A00003256,Owner
D00003942,3942,A00003258,Owner
D00003943,3943,A00003259,Owner
D00003944,3944,A00003260,Owner
D00003945,3945,A00003260,User
D00003946,3946,A00003261,Owner
D00003947,3947,A00003262,Owner
D00003948,3948,A00003263,Owner
D00003949,3949,A00003263,User
D00003950,3950,A00003264,Owner
D00003951,3951,A00003264,User
D00003952,3952,A00003265,Owner
D00003953,3953,A00003266,Owner
D00003954,3954,A00003267,Owner
D00003955,3955,A00003267,User
D00003956,3956,A00003268,Owner
D00003957,3957,A00003268,User
D00003958,3958,A00003269,Owner
D00003959,3959,A00003270,Owner
D00003960,3960,A00003271,Owner
D00003961,3961,A00003272,Owner
D00003962,3962,A00003273,Owner
D00003963,3963,A00003274,Owner
D00003964,3964,A00003275,Owner
D00003965,3965,A00003276,Owner
D00003966,3966,A00003276,User
D00003967,3967,A00003277,Owner
D00003968,3968,A00003277,User
D00003969,3969,A00003278,Owner
D00003970,3970,A00003279,Owner
D00003971,3971,A00003280,Owner
D00003972,3972,A00003281,Owner
D00003973,3973,A00003282,Owner
D00003974,3974,A00003283,Owner
D00003975,3975,A00003284,Owner
D00003976,3976,A00003285,Owner
D00003977,3977,A00003286,Owner
D00003978,3978,A00003287,Owner
D00003979,3979,A00003288,Owner
D00003980,3980,A00003289,Owner
D00003981,3981,A00003290,Owner
D00003982,3982,A00003291,Owner
D00003983,3983,A00003292,Owner
D00003984,3984,A00003293,Owner
D00003985,3985,A00003294,Owner
D00003987,3987,A00003296,Owner
D00003988,3988,A00003297,Owner
D00003989,3989,A00003297,User
D00003990,3990,A00003298,Owner
D00003991,3991,A00003299,Owner
D00003992,3992,A00003300,Owner
D00003993,3993,A00003301,Owner
D00003994,3994,A00003302,Owner
D00003995,3995,A00003303,Owner
D00003996,3996,A00003304,Owner
D00003997,3997,A00003305,Owner
D00003998,3998,A00003306,Owner
D00003999,3999,A00003307,Owner
D00004000,4000,A00003308,Owner
D00004001,4001,A00003309,Owner
D00004002,4002,A00003310,Owner
D00004003,4003,A00003311,Owner
D00004004,4004,A00003312,Owner
D00004006,4006,A00003314,Owner
D00004007,4007,A00003315,Owner
D00004008,4008,A00003315,User
D00004009,4009,A00003316,Owner
D00004010,4010,A00003317,Owner
D00004011,4011,A00003318,Owner
D00004012,4012,A00003319,Owner
D00004013,4013,A00003320,Owner
D00004014,4014,A00003321,Owner
D00004015,4015,A00003322,Owner
D00004016,4016,A00003323,Owner
D00004017,4017,A00003323,User
D00004018,4018,A00003324,Owner
D00004019,4019,A00003325,Owner
D00004020,4020,A00003326,Owner
D00004021,4021,A00003327,Owner
D00004022,4022,A00003328,Owner
D00004023,4023,A00003328,User
D00004024,4024,A00003329,Owner
D00004025,4025,A00003329,User
D00004026,4026,A00003330,Owner
D00004027,4027,A00003331,Owner
D00004028,4028,A00003331,User
D00004029,4029,A00003332,Owner
D00004030,4030,A00003333,Owner
D00004031,4031,A00003334,Owner
D00004032,4032,A00003335,Owner
D00004033,4033,A00003336,Owner
D00004034,4034,A00003337,Owner
D00004035,4035,A00003337,User
D00004036,4036,A00003338,Owner
D00004037,4037,A00003339,Owner
D00004040,4040,A00003342,Owner
D00004041,4041,A00003342,User
D00004042,4042,A00003343,Owner
D00004043,4043,A00003344,Owner
D00004044,4044,A00003345,Owner
D00004046,4046,A00003346,Owner
D00004047,4047,A00003346,User
D00004048,4048,A00003347,Owner
D00004049,4049,A00003348,Owner
D00004050,4050,A00003349,Owner
D00004051,4051,A00003350,Owner
D00004052,4052,A00003350,User
D00004053,4053,A00003351,Owner
D00004054,4054,A00003352,Owner
D00004055,4055,A00003353,Owner
D00004056,4056,A00003354,Owner
D00004057,4057,A00003355,Owner
D00004059,4059,A00003357,Owner
D00004060,4060,A00003358,Owner
D00004061,4061,A00003359,Owner
D00004062,4062,A00003360,Owner
D00004063,4063,A00003361,Owner
D00004064,4064,A00003361,User
D00004065,4065,A00003362,Owner
D00004066,4066,A00003363,Owner
D00004067,4067,A00003364,Owner
D00004068,4068,A00003365,Owner
D00004069,4069,A00003366,Owner
D00004070,4070,A00003366,User
D00004071,4071,A00003367,Owner
D00004072,4072,A00003367,User
D00004073,4073,A00003368,Owner
D00004074,4074,A00003368,User
D00004075,4075,A00003369,Owner
D00004076,4076,A00003370,Owner
D00004077,4077,A00003371,Owner
D00004078,4078,A00003372,Owner
D00004079,4079,A00003373,Owner
D00004080,4080,A00003374,Owner
D00004081,4081,A00003375,Owner
D00004082,4082,A00003376,Owner
D00004083,4083,A00003377,Owner
D00004084,4084,A00003378,Owner
D00004085,4085,A00003378,User
D00004086,4086,A00003379,Owner
D00004087,4087,A00003380,Owner
D00004088,4088,A00003381,Owner
D00004089,4089,A00003381,User
D00004090,4090,A00003382,Owner
D00004091,4091,A00003383,Owner
D00004092,4092,A00003384,Owner
D00004093,4093,A00003385,Owner
D00004094,4094,A00003386,Owner
D00004095,4095,A00003387,Owner
D00004096,4096,A00003387,User
D00004098,4098,A00003389,Owner
D00004099,4099,A00003390,Owner
D00004100,4100,A00003391,Owner
D00004101,4101,A00003392,Owner
D00004102,4102,A00003393,Owner
D00004103,4103,A00003393,User
D00004104,4104,A00003394,Owner
D00004105,4105,A00003395,Owner
D00004106,4106,A00003396,Owner
D00004107,4107,A00003397,Owner
D00004108,4108,A00003398,Owner
D00004109,4109,A00003399,Owner
D00004112,4112,A00003401,Owner
D00004113,4113,A00003402,Owner
D00004114,4114,A00003403,Owner
D00004115,4115,A00003404,Owner
D00004116,4116,A00003405,Owner
D00004117,4117,A00003406,Owner
D00004118,4118,A00003407,Owner
D00004119,4119,A00003408,Owner
D00004120,4120,A00003408,User
D00004121,4121,A00003409,Owner
D00004122,4122,A00003410,Owner
D00004123,4123,A00003410,User
D00004124,4124,A00003411,Owner
D00004125,4125,A00003412,Owner
D00004126,4126,A00003413,Owner
D00004127,4127,A00003413,User
D00004129,4129,A00003415,Owner
D00004131,4131,A00003417,Owner
D00004132,4132,A00003418,Owner
D00004133,4133,A00003418,User
D00004134,4134,A00003419,Owner
D00004136,4136,A00003421,Owner
D00004137,4137,A00003422,Owner
D00004138,4138,A00003423,Owner
D00004139,4139,A00003424,Owner
D00004140,4140,A00003425,Owner
D00004141,4141,A00003426,Owner
D00004142,4142,A00003427,Owner
D00004143,4143,A00003428,Owner
D00004144,4144,A00003428,User
D00004145,4145,A00003429,Owner
D00004146,4146,A00003430,Owner
D00004147,4147,A00003431,Owner
D00004148,4148,A00003431,User
D00004149,4149,A00003432,Owner
D00004150,4150,A00003432,User
D00004151,4151,A00003433,Owner
D00004152,4152,A00003433,User
D00004153,4153,A00003434,Owner
D00004154,4154,A00003434,User
D00004155,4155,A00003435,Owner
D00004156,4156,A00003436,Owner
D00004157,4157,A00003437,Owner
D00004158,4158,A00003438,Owner
D00004159,4159,A00003438,User
D00004160,4160,A00003439,Owner
D00004161,4161,A00003440,Owner
D00004163,4163,A00003442,Owner
D00004164,4164,A00003443,Owner
D00004165,4165,A00003444,Owner
D00004166,4166,A00003445,Owner
D00004167,4167,A00003446,Owner
D00004169,4169,A00003448,Owner
D00004170,4170,A00003448,User
D00004171,4171,A00003449,Owner
D00004172,4172,A00003450,Owner
D00004173,4173,A00003451,Owner
D00004174,4174,A00003452,Owner
D00004175,4175,A00003453,Owner
D00004176,4176,A00003454,Owner
D00004177,4177,A00003455,Owner
D00004178,4178,A00003456,Owner
D00004179,4179,A00003457,Owner
D00004180,4180,A00003458,Owner
D00004181,4181,A00003459,Owner
D00004182,4182,A00003460,Owner
D00004183,4183,A00003460,User
D00004184,4184,A00003461,Owner
D00004185,4185,A00003462,Owner
D00004186,4186,A00003463,Owner
D00004187,4187,A00003464,Owner
D00004188,4188,A00003465,Owner
D00004189,4189,A00003466,Owner
D00004190,4190,A00003467,Owner
D00004191,4191,A00003468,Owner
D00004192,4192,A00003469,Owner
D00004193,4193,A00003470,Owner
D00004194,4194,A00003471,Owner
D00004195,4195,A00003471,User
D00004196,4196,A00003472,Owner
D00004198,4198,A00003474,Owner
D00004199,4199,A00003474,User
D00004201,4201,A00003476,Owner
D00004202,4202,A00003476,User
D00004203,4203,A00003477,Owner
D00004204,4204,A00003477,User
D00004205,4205,A00003478,Owner
D00004206,4206,A00003479,Owner
D00004207,4207,A00003480,Owner
D00004209,4209,A00003482,Owner
D00004210,4210,A00003483,Owner
D00004211,4211,A00003484,Owner
D00004212,4212,A00003485,Owner
D00004213,4213,A00003486,Owner
D00004214,4214,A00003486,User
D00004215,4215,A00003487,Owner
D00004217,4217,A00003489,Owner
D00004218,4218,A00003490,Owner
D00004219,4219,A00003491,Owner
D00004220,4220,A00003492,Owner
D00004221,4221,A00003493,Owner
D00004222,4222,A00003494,Owner
D00004223,4223,A00003495,Owner
D00004224,4224,A00003496,Owner
D00004225,4225,A00003497,Owner
D00004226,4226,A00003498,Owner
D00004227,4227,A00003499,Owner
D00004229,4229,A00003501,Owner
D00004230,4230,A00003502,Owner
D00004231,4231,A00003503,Owner
D00004232,4232,A00003504,Owner
D00004233,4233,A00003505,Owner
D00004234,4234,A00003506,Owner
D00004235,4235,A00003507,Owner
D00004236,4236,A00003508,Owner
D00004237,4237,A00003509,Owner
D00004238,4238,A00003510,Owner
D00004239,4239,A00003511,Owner
D00004240,4240,A00003512,Owner
D00004241,4241,A00003513,Owner
D00004242,4242,A00003513,User
D00004243,4243,A00003514,Owner
D00004244,4244,A00003515,Owner
D00004245,4245,A00003515,User
D00004246,4246,A00003516,Owner
D00004247,4247,A00003517,Owner
D00004248,4248,A00003518,Owner
D00004249,4249,A00003519,Owner
D00004250,4250,A00003520,Owner
D00004251,4251,A00003521,Owner
D00004252,4252,A00003521,User
D00004253,4253,A00003522,Owner
D00004254,4254,A00003523,Owner
D00004255,4255,A00003524,Owner
D00004256,4256,A00003525,Owner
D00004257,4257,A00003526,Owner
D00004258,4258,A00003527,Owner
D00004259,4259,A00003528,Owner
D00004260,4260,A00003529,Owner
D00004261,4261,A00003530,Owner
D00004262,4262,A00003531,Owner
D00004263,4263,A00003532,Owner
D00004264,4264,A00003533,Owner
D00004265,4265,A00003534,Owner
D00004266,4266,A00003535,Owner
D00004267,4267,A00003536,Owner
D00004268,4268,A00003536,User
D00004269,4269,A00003537,Owner
D00004270,4270,A00003538,Owner
D00004271,4271,A00003538,User
D00004272,4272,A00003539,Owner
D00004273,4273,A00003540,Owner
D00004274,4274,A00003541,Owner
D00004275,4275,A00003542,Owner
D00004276,4276,A00003543,Owner
D00004277,4277,A00003543,User
D00004278,4278,A00003544,Owner
D00004279,4279,A00003545,Owner
D00004280,4280,A00003546,Owner
D00004281,4281,A00003547,Owner
D00004282,4282,A00003548,Owner
D00004283,4283,A00003549,Owner
D00004284,4284,A00003550,Owner
D00004285,4285,A00003550,User
D00004286,4286,A00003551,Owner
D00004287,4287,A00003552,Owner
D00004288,4288,A00003553,Owner
D00004289,4289,A00003554,Owner
D00004290,4290,A00003555,Owner
D00004291,4291,A00003556,Owner
D00004292,4292,A00003557,Owner
D00004293,4293,A00003558,Owner
D00004294,4294,A00003558,User
D00004295,4295,A00003559,Owner
D00004296,4296,A00003560,Owner
D00004297,4297,A00003560,User
D00004298,4298,A00003561,Owner
D00004299,4299,A00003562,Owner
D00004300,4300,A00003563,Owner
D00004301,4301,A00003564,Owner
D00004302,4302,A00003565,Owner
D00004303,4303,A00003566,Owner
D00004304,4304,A00003567,Owner
D00004305,4305,A00003568,Owner
D00004306,4306,A00003568,User
D00004307,4307,A00003569,Owner
D00004308,4308,A00003570,Owner
D00004309,4309,A00003571,Owner
D00004310,4310,A00003572,Owner
D00004311,4311,A00003573,Owner
D00004312,4312,A00003574,Owner
D00004313,4313,A00003575,Owner
D00004314,4314,A00003576,Owner
D00004315,4315,A00003577,Owner
D00004316,4316,A00003578,Owner
D00004317,4317,A00003579,Owner
D00004318,4318,A00003580,Owner
D00004319,4319,A00003580,User
D00004320,4320,A00003581,Owner
D00004321,4321,A00003582,Owner
D00004322,4322,A00003582,User
D00004323,4323,A00003583,Owner
D00004324,4324,A00003583,User
D00004325,4325,A00003584,Owner
D00004326,4326,A00003585,Owner
D00004327,4327,A00003585,User
D00004328,4328,A00003586,Owner
D00004329,4329,A00003587,Owner
D00004330,4330,A00003588,Owner
D00004331,4331,A00003589,Owner
D00004332,4332,A00003590,Owner
D00004333,4333,A00003591,Owner
D00004334,4334,A00003591,User
D00004335,4335,A00003592,Owner
D00004336,4336,A00003593,Owner
D00004337,4337,A00003594,Owner
D00004338,4338,A00003595,Owner
D00004339,4339,A00003596,Owner
D00004340,4340,A00003597,Owner
D00004341,4341,A00003598,Owner
D00004342,4342,A00003599,Owner
D00004343,4343,A00003600,Owner
D00004344,4344,A00003601,Owner
D00004345,4345,A00003602,Owner
D00004346,4346,A00003603,Owner
D00004347,4347,A00003604,Owner
D00004348,4348,A00003605,Owner
D00004349,4349,A00003606,Owner
D00004350,4350,A00003606,User
D00004352,4352,A00003608,Owner
D00004353,4353,A00003609,Owner
D00004354,4354,A00003609,User
D00004355,4355,A00003610,Owner
D00004358,4358,A00003612,Owner
D00004359,4359,A00003613,Owner
D00004360,4360,A00003614,Owner
D00004361,4361,A00003615,Owner
D00004362,4362,A00003616,Owner
D00004363,4363,A00003616,User
D00004364,4364,A00003617,Owner
D00004365,4365,A00003618,Owner
D00004367,4367,A00003620,Owner
D00004368,4368,A00003621,Owner
D00004369,4369,A00003622,Owner
D00004370,4370,A00003623,Owner
D00004371,4371,A00003624,Owner
D00004372,4372,A00003625,Owner
D00004373,4373,A00003626,Owner
D00004376,4376,A00003628,Owner
D00004377,4377,A00003629,Owner
D00004380,4380,A00003631,Owner
D00004381,4381,A00003632,Owner
D00004382,4382,A00003633,Owner
D00004383,4383,A00003634,Owner
D00004384,4384,A00003635,Owner
D00004385,4385,A00003636,Owner
D00004386,4386,A00003637,Owner
D00004387,4387,A00003638,Owner
D00004388,4388,A00003639,Owner
D00004389,4389,A00003640,Owner
D00004390,4390,A00003641,Owner
D00004393,4393,A00003643,Owner
D00004394,4394,A00003644,Owner
D00004395,4395,A00003645,Owner
D00004396,4396,A00003646,Owner
D00004397,4397,A00003646,User
D00004398,4398,A00003647,Owner
D00004399,4399,A00003648,Owner
D00004400,4400,A00003649,Owner
D00004401,4401,A00003650,Owner
D00004402,4402,A00003651,Owner
D00004403,4403,A00003652,Owner
D00004404,4404,A00003653,Owner
D00004405,4405,A00003654,Owner
D00004406,4406,A00003655,Owner
D00004407,4407,A00003656,Owner
D00004408,4408,A00003657,Owner
D00004409,4409,A00003657,User
D00004410,4410,A00003658,Owner
D00004411,4411,A00003659,Owner
D00004412,4412,A00003659,User
D00004413,4413,A00003660,Owner
D00004414,4414,A00003661,Owner
D00004415,4415,A00003662,Owner
D00004416,4416,A00003663,Owner
D00004417,4417,A00003664,Owner
D00004418,4418,A00003665,Owner
D00004420,4420,A00003667,Owner
D00004421,4421,A00003668,Owner
D00004422,4422,A00003669,Owner
D00004423,4423,A00003670,Owner
D00004424,4424,A00003671,Owner
D00004425,4425,A00003671,User
D00004426,4426,A00003672,Owner
D00004427,4427,A00003673,Owner
D00004428,4428,A00003674,Owner
D00004429,4429,A00003675,Owner
D00004430,4430,A00003675,User
D00004431,4431,A00003676,Owner
D00004432,4432,A00003677,Owner
D00004433,4433,A00003678,Owner
D00004434,4434,A00003679,Owner
D00004435,4435,A00003679,User
D00004436,4436,A00003680,Owner
D00004437,4437,A00003681,Owner
D00004438,4438,A00003681,User
D00004439,4439,A00003682,Owner
D00004440,4440,A00003683,Owner
D00004441,4441,A00003683,User
D00004442,4442,A00003684,Owner
D00004444,4444,A00003686,Owner
D00004445,4445,A00003686,User
D00004446,4446,A00003687,Owner
D00004447,4447,A00003687,User
D00004448,4448,A00003688,Owner
D00004449,4449,A00003689,Owner
D00004450,4450,A00003690,Owner
D00004451,4451,A00003691,Owner
D00004452,4452,A00003692,Owner
D00004453,4453,A00003693,Owner
D00004454,4454,A00003693,User
D00004455,4455,A00003694,Owner
D00004456,4456,A00003695,Owner
D00004457,4457,A00003696,Owner
D00004458,4458,A00003697,Owner
D00004459,4459,A00003698,Owner
D00004460,4460,A00003698,User
D00004461,4461,A00003699,Owner
D00004462,4462,A00003700,Owner
D00004463,4463,A00003701,Owner
D00004464,4464,A00003702,Owner
D00004465,4465,A00003703,Owner
D00004466,4466,A00003704,Owner
D00004467,4467,A00003705,Owner
D00004468,4468,A00003705,User
D00004469,4469,A00003706,Owner
D00004471,4471,A00003708,Owner
D00004472,4472,A00003709,Owner
D00004473,4473,A00003710,Owner
D00004474,4474,A00003711,Owner
D00004476,4476,A00003712,Owner
D00004477,4477,A00003713,Owner
D00004478,4478,A00003713,User
D00004479,4479,A00003714,Owner
D00004480,4480,A00003715,Owner
D00004481,4481,A00003716,Owner
D00004482,4482,A00003717,Owner
D00004483,4483,A00003718,Owner
D00004484,4484,A00003719,Owner
D00004485,4485,A00003720,Owner
D00004486,4486,A00003720,User
D00004487,4487,A00003721,Owner
D00004488,4488,A00003721,User
D00004489,4489,A00003722,Owner
D00004490,4490,A00003722,User
D00004491,4491,A00003723,Owner
D00004492,4492,A00003724,Owner
D00004493,4493,A00003725,Owner
